route_id,route_name,station_order,station_name,minutes_from_previous,cumulative_minutes,source_note
MSB_VLCY,Chennai Beach to Velachery,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,22,Tondiarpet,4,74,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,23,V.O.C. Nagar,3,77,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,24,Tiruvottiyur,5,82,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,25,Wimco Nagar,4,86,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,26,Kathivakkam,4,90,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,27,Ennore,5,95,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,28,Athipattu Pudhunagar,5,100,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,29,Athipattu,4,104,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,30,Nandiambakkam,4,108,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,31,Minjur,5,113,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,32,Anuppampattu,5,118,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,33,Ponneri,6,124,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,1,Ponneri,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,2,Anuppampattu,6,6,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,3,Minjur,5,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,4,Nandiambakkam,5,16,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,5,Athipattu,4,20,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,6,Athipattu Pudhunagar,4,24,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,7,Ennore,5,29,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,8,Kathivakkam,5,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,9,Wimco Nagar,4,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,10,Tiruvottiyur,4,42,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,11,V.O.C. Nagar,5,47,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,12,Tondiarpet,3,50,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,13,Korukkupet,4,54,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,14,Washermanpet,5,59,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,15,Royapuram,4,63,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,16,Chennai Beach,4,67,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,17,Chennai Fort,4,71,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,18,Park Town,3,74,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,19,Chintadripet,3,77,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,20,Chepauk,3,80,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,21,Thiruvallikeni,3,83,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,22,Light House,3,86,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,23,Mundakakanni Amman Koil,3,89,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,24,Thirumayilai,3,92,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,25,Mandaveli,3,95,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,26,Greenways Road,3,98,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,27,Kotturpuram,3,101,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,28,Kasturba Nagar,3,104,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,29,Indira Nagar,3,107,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,30,Thiruvanmiyur,4,111,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,31,Taramani,4,115,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,32,Perungudi,4,119,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PON_VLCY_VIA_MSB,Ponneri to Velachery via Chennai Beach,33,Velachery,5,124,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,1,Velachery,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,2,Perungudi,5,5,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,3,Taramani,4,9,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,4,Thiruvanmiyur,4,13,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,5,Indira Nagar,4,17,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,6,Kasturba Nagar,3,20,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,7,Kotturpuram,3,23,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,8,Greenways Road,3,26,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,9,Mandaveli,3,29,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,10,Thirumayilai,3,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,11,Mundakakanni Amman Koil,3,35,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,12,Light House,3,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,13,Thiruvallikeni,3,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,14,Chepauk,3,44,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,15,Chintadripet,3,47,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,16,Park Town,3,50,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,17,Chennai Fort,3,53,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,18,Chennai Beach,4,57,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,19,Chennai Fort,4,61,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,20,Chennai Park,3,64,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,21,Chennai Central,4,68,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_AVD_VIA_MSB,Velachery to Avadi via Chennai Beach,22,Basin Bridge,4,72,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
